id,number rooms,room type,neighborhood group,price,utilization
40231757,1,Entire home/apt,Manhattan,198,238.6447954
40232310,1,Entire home/apt,Brooklyn,1118,56.96843709
40232862,1,Shared room,Manhattan,915,23.02388853
40233414,2,Entire home/apt,Brooklyn,659,111.3712795
40233967,1,Private room,Manhattan,1004,72.25946248
40235071,1,Entire home/apt,Manhattan,654,103.7033784
40235623,1,Private room,Brooklyn,710,43.78604169
40236176,1,Private room,Manhattan,646,49.36347943
40236728,1,Private room,Brooklyn,706,22.9311713
40237280,3,Entire home/apt,Brooklyn,984,94.50833765
40237833,1,Private room,Manhattan,1142,6.90619499
40238385,1,Private room,Manhattan,1156,32.74288117
40238937,2,Entire home/apt,Manhattan,827,83.42163764
40240042,1,Private room,Manhattan,375,127.7620153
40240594,1,Entire home/apt,Brooklyn,733,110.5675481
40242251,1,Entire home/apt,Manhattan,275,186.1079955
40242803,2,Entire home/apt,Brooklyn,902,90.42041975
40243356,2,Entire home/apt,Brooklyn,370,147.7817912
40243908,1,Entire home/apt,Brooklyn,308,193.3923734
40244460,2,Entire home/apt,Brooklyn,638,138.4250503
40245565,1,Private room,Manhattan,922,74.76912935
40246117,4,Entire home/apt,Brooklyn,1093,56.00170391
40246669,1,Entire home/apt,Brooklyn,351,106.9355779
40248326,1,Entire home/apt,Manhattan,904,82.36392284
40248879,1,Private room,Brooklyn,888,62.59749222
40249431,2,Entire home/apt,Queens,277,196.2489543
40249983,1,Private room,Brooklyn,1057,0.850783145
40250536,2,Entire home/apt,Brooklyn,919,56.42775413
40251640,1,Private room,Brooklyn,371,144.1527645
40252192,1,Shared room,Brooklyn,1014,45.89477033
40253297,1,Entire home/apt,Brooklyn,86,365.0
40253849,1,Entire home/apt,Manhattan,372,141.0315002
40254402,2,Entire home/apt,Brooklyn,495,147.845502
40255506,2,Entire home/apt,Brooklyn,694,117.1403346
40256059,1,Private room,Manhattan,437,112.069757
40256611,3,Entire home/apt,Manhattan,877,106.2547443
40257163,3,Entire home/apt,Brooklyn,998,83.69521247
40258268,2,Entire home/apt,Brooklyn,356,153.1146732
40258820,2,Entire home/apt,Manhattan,332,116.2635066
40259372,1,Private room,Manhattan,296,99.88300431
40259925,2,Entire home/apt,Manhattan,603,134.2457657
40260477,3,Entire home/apt,Staten Island,913,15.67513857
40261029,2,Entire home/apt,Brooklyn,787,96.83833264
40261582,1,Entire home/apt,Manhattan,927,80.63410904
40262134,2,Entire home/apt,Manhattan,301,136.5362573
40262686,1,Entire home/apt,Manhattan,912,144.634902
40263238,1,Entire home/apt,Manhattan,285,176.2591484
40263791,1,Entire home/apt,Manhattan,177,256.2368762
40264343,2,Entire home/apt,Manhattan,311,154.9014698
40265448,1,Private room,Brooklyn,1021,59.51819463
40266000,3,Entire home/apt,Brooklyn,935,94.48141369
40267105,1,Private room,Manhattan,1009,55.19354883
40267657,1,Private room,Queens,909,26.05322712
40268761,3,Entire home/apt,Brooklyn,834,105.2297129
40269314,1,Private room,Queens,1016,6.016974642
40269866,1,Private room,Queens,1003,13.28456772
40270418,1,Private room,Brooklyn,112,309.2826078
40270971,2,Entire home/apt,Manhattan,559,101.1884951
40272075,3,Entire home/apt,Queens,831,87.87794599
40273180,1,Private room,Brooklyn,99,318.7273883
40273732,1,Private room,Bronx,526,29.79638159
40274284,1,Private room,Brooklyn,246,122.8543894
40274837,1,Private room,Brooklyn,666,38.94469147
40275941,1,Private room,Manhattan,592,58.07023652
40276494,1,Private room,Manhattan,1077,76.98681334
40277046,1,Private room,Brooklyn,91,293.2939742
40278151,1,Private room,Brooklyn,740,80.46440731
40278703,1,Private room,Manhattan,1050,54.46396543
40279255,2,Entire home/apt,Manhattan,502,104.2137964
40280360,1,Entire home/apt,Brooklyn,914,115.5471649
40280912,1,Private room,Manhattan,796,45.13166572
40281464,1,Private room,Queens,150,213.0674691
40282017,1,Entire home/apt,Brooklyn,1004,75.82321949
40282569,1,Private room,Brooklyn,1078,54.71075795
40283121,1,Entire home/apt,Brooklyn,321,136.810421
40283674,1,Entire home/apt,Manhattan,542,101.3254783
40284226,1,Private room,Manhattan,644,53.75478175
40285330,1,Private room,Brooklyn,362,116.8444404
40285883,1,Private room,Brooklyn,1143,30.16673938
40286435,1,Private room,Manhattan,961,61.15022948
40287540,1,Private room,Brooklyn,384,91.58480866
40288092,1,Entire home/apt,Brooklyn,782,59.08028215
40288644,1,Private room,Manhattan,412,115.1282455
40289749,1,Entire home/apt,Manhattan,218,190.5691554
40290301,2,Entire home/apt,Brooklyn,919,42.60765213
40290853,1,Entire home/apt,Manhattan,1043,46.97052418
40291406,2,Entire home/apt,Brooklyn,746,66.54969498
40292510,1,Private room,Manhattan,116,277.5738836
40293615,1,Private room,Brooklyn,345,112.5145307
40294167,1,Private room,Brooklyn,830,32.4581579
40295272,1,Private room,Brooklyn,1053,101.4403346
40295824,1,Private room,Manhattan,365,95.11543468
40296376,1,Private room,Manhattan,586,73.94338697
40296929,1,Entire home/apt,Brooklyn,470,97.43848259
40297481,1,Entire home/apt,Manhattan,130,284.5930277
40298033,1,Private room,Manhattan,256,122.9339215
40298586,4,Entire home/apt,Brooklyn,701,109.7117374
40299138,1,Private room,Brooklyn,1069,18.40736049
40299690,1,Private room,Queens,983,39.30814852
40300795,1,Private room,Queens,340,104.7998812
40301347,4,Entire home/apt,Brooklyn,1005,57.13601784
40302452,2,Entire home/apt,Manhattan,1135,55.16348582
40303004,1,Private room,Bronx,681,35.29736684
40303556,2,Entire home/apt,Manhattan,201,247.6725137
40304109,1,Entire home/apt,Manhattan,445,140.0942352
40305213,2,Entire home/apt,Queens,451,149.9413671
40306318,1,Entire home/apt,Manhattan,657,120.7361226
40306870,1,Private room,Queens,476,99.17255276
40307422,3,Entire home/apt,Brooklyn,630,127.2638366
40307975,1,Private room,Brooklyn,915,45.20108377
40309079,4,Entire home/apt,Manhattan,1076,83.97662337
40309632,1,Entire home/apt,Brooklyn,205,212.6809226
40310184,2,Entire home/apt,Manhattan,863,50.01479317
40310736,1,Entire home/apt,Manhattan,203,188.5411722
40311289,1,Private room,Manhattan,618,94.9337185
40311841,1,Private room,Bronx,1124,21.81161645
40312393,3,Entire home/apt,Manhattan,753,128.0060595
40312945,1,Private room,Manhattan,1178,14.23278233
40313498,2,Entire home/apt,Brooklyn,1059,62.97806238
40314050,1,Entire home/apt,Brooklyn,638,94.06762399
40314602,2,Entire home/apt,Manhattan,102,362.0
40315155,1,Entire home/apt,Manhattan,984,93.7433231
40315707,1,Private room,Manhattan,559,94.9027217
40316259,2,Entire home/apt,Manhattan,525,172.6963745
40316812,2,Entire home/apt,Brooklyn,895,119.9046928
40317916,1,Entire home/apt,Brooklyn,1189,80.74271509
40318468,3,Entire home/apt,Manhattan,949,73.13300825
40319021,1,Private room,Manhattan,126,265.5539592
40321230,1,Entire home/apt,Queens,182,223.0714758
40322335,1,Private room,Manhattan,364,161.483951
40322887,3,Entire home/apt,Manhattan,530,161.6227292
40323439,1,Private room,Queens,760,48.09540859
40323991,2,Entire home/apt,Manhattan,794,50.57599577
40324544,1,Entire home/apt,Manhattan,885,38.20120835
40325096,1,Shared room,Manhattan,1022,40.21229627
40325648,1,Shared room,Queens,1093,2.888876688
40326201,1,Private room,Brooklyn,493,52.18294242
40326753,4,Entire home/apt,Brooklyn,818,82.99187496
40327305,1,Private room,Manhattan,585,112.2740382
40328410,1,Private room,Brooklyn,57,364.0
40328962,1,Entire home/apt,Manhattan,1082,72.29141563
40329514,1,Private room,Brooklyn,980,40.16701166
40330067,2,Entire home/apt,Brooklyn,898,82.20102168
40330619,1,Private room,Brooklyn,978,39.7140271
40331171,2,Entire home/apt,Manhattan,718,181.9434656
40332276,1,Private room,Manhattan,101,358.4866469
40332828,1,Private room,Brooklyn,328,99.57482343
40335590,1,Private room,Manhattan,989,0.0
40336142,4,Entire home/apt,Manhattan,981,97.78406213
40337247,1,Private room,Brooklyn,967,51.78892573
40337799,1,Entire home/apt,Brooklyn,50,364.0
40338351,2,Entire home/apt,Brooklyn,92,365.0
40340008,1,Private room,Bronx,228,100.3040113
40340560,1,Private room,Brooklyn,703,79.8893807
40341665,3,Entire home/apt,Queens,1194,52.54870784
40342217,2,Entire home/apt,Brooklyn,690,82.17177206
40343322,1,Private room,Manhattan,541,78.53968542
40343874,1,Private room,Brooklyn,885,29.91345872
40344979,1,Entire home/apt,Brooklyn,781,82.04890483
40345531,2,Entire home/apt,Brooklyn,648,103.0935751
40346636,2,Entire home/apt,Brooklyn,523,136.2036178
40347188,2,Entire home/apt,Manhattan,124,329.0477968
40347740,1,Private room,Brooklyn,405,95.50202053
40348293,1,Private room,Brooklyn,742,38.40262692
40348845,1,Private room,Manhattan,839,52.47277702
40349950,1,Private room,Manhattan,470,74.68135152
40351606,1,Private room,Manhattan,1008,64.21826855
40352159,1,Entire home/apt,Manhattan,483,128.5483328
40352711,1,Entire home/apt,Brooklyn,641,115.6925787
40353816,1,Private room,Queens,321,84.70157296
40354368,1,Private room,Brooklyn,1126,35.84466599
40354920,1,Entire home/apt,Brooklyn,301,131.19879
40355473,1,Entire home/apt,Manhattan,913,114.5771904
40356025,1,Private room,Brooklyn,530,48.88530679
40356577,3,Entire home/apt,Brooklyn,313,161.1335723
40357129,1,Private room,Brooklyn,658,70.59550119
40358786,1,Entire home/apt,Manhattan,156,279.7089395
40359891,2,Entire home/apt,Manhattan,738,107.7656149
40360996,1,Private room,Manhattan,794,79.36222107
40361548,1,Private room,Brooklyn,236,125.6392402
40362100,1,Entire home/apt,Manhattan,870,85.78792694
40362652,4,Entire home/apt,Brooklyn,810,118.3654455
40364309,1,Entire home/apt,Manhattan,888,111.696531
40364862,1,Private room,Brooklyn,544,45.78499057
40365966,3,Entire home/apt,Manhattan,761,86.19539024
40367623,3,Entire home/apt,Brooklyn,1146,27.97817126
40369280,1,Private room,Manhattan,647,66.8298706
40370385,1,Entire home/apt,Brooklyn,166,253.0695514
40370937,2,Entire home/apt,Brooklyn,744,91.824625
40371489,1,Entire home/apt,Manhattan,76,363.0
40372042,1,Entire home/apt,Manhattan,88,363.0
40373698,1,Entire home/apt,Brooklyn,714,131.117567
40374803,1,Private room,Manhattan,208,160.8431671
40375355,2,Entire home/apt,Manhattan,891,83.73630284
40377565,1,Private room,Brooklyn,934,54.3863559
40378669,1,Private room,Brooklyn,189,180.2888919
40383640,1,Private room,Brooklyn,1119,5.63617373
40384192,1,Entire home/apt,Manhattan,996,118.3746295
40384744,1,Private room,Brooklyn,1014,19.70293983
40385297,1,Private room,Manhattan,1080,33.00225323
40385849,1,Entire home/apt,Brooklyn,413,105.9758956
40386954,2,Entire home/apt,Manhattan,541,94.52529884
40388611,1,Private room,Brooklyn,218,168.812785
40389163,1,Private room,Brooklyn,52,362.0
40390267,3,Entire home/apt,Brooklyn,1064,70.51281513
40391924,1,Private room,Queens,101,294.0146563
40392477,2,Entire home/apt,Brooklyn,795,59.15591915
40395238,3,Entire home/apt,Queens,979,45.48604611
40395790,1,Entire home/apt,Manhattan,62,362.0
40397447,1,Private room,Brooklyn,583,74.11263993
40398000,1,Private room,Queens,297,122.7989706
40399657,3,Entire home/apt,Manhattan,914,106.7493641
40401866,3,Entire home/apt,Manhattan,1088,131.1183556
40406284,1,Entire home/apt,Manhattan,253,144.2358417
40406836,2,Entire home/apt,Brooklyn,355,159.0685158
40407389,1,Entire home/apt,Brooklyn,154,233.4380328
40410150,1,Entire home/apt,Manhattan,142,270.4447327
40411255,1,Entire home/apt,Manhattan,837,119.5818114
40411807,1,Private room,Manhattan,218,171.6268724
40412912,1,Private room,Manhattan,239,120.8959007
40413464,2,Entire home/apt,Manhattan,604,95.02034692
40417330,2,Entire home/apt,Manhattan,753,61.62592699
40418987,1,Entire home/apt,Brooklyn,254,147.0697652
40421196,1,Private room,Brooklyn,636,53.63997155
40422301,1,Private room,Manhattan,194,153.7934453
40424510,1,Entire home/apt,Manhattan,174,232.5475617
40425615,3,Entire home/apt,Queens,785,87.21531664
40427824,3,Entire home/apt,Manhattan,864,67.06706717
40429481,1,Entire home/apt,Manhattan,643,106.9979042
40430033,2,Entire home/apt,Manhattan,820,170.5801829
40432795,1,Private room,Brooklyn,637,55.73612419
40433347,2,Entire home/apt,Brooklyn,1149,20.04386444
40433899,4,Entire home/apt,Bronx,939,59.56500906
40434451,3,Entire home/apt,Manhattan,662,102.191476
40435004,1,Private room,Manhattan,754,69.13624605
40439974,1,Private room,Brooklyn,817,74.62849479
40441079,1,Private room,Brooklyn,75,361.567839
40441631,1,Private room,Manhattan,473,93.86565081
40443288,2,Entire home/apt,Brooklyn,126,262.6223433
40444945,1,Private room,Manhattan,118,261.7289111
40448259,1,Entire home/apt,Manhattan,148,250.2469156
40452125,1,Private room,Brooklyn,799,70.05443048
40453230,3,Entire home/apt,Manhattan,588,164.9613084
40453782,1,Private room,Brooklyn,168,193.4264043
40454334,1,Private room,Manhattan,944,50.04340019
40456543,1,Private room,Brooklyn,583,72.88090316
40457096,3,Entire home/apt,Brooklyn,1156,73.96857147
40457648,1,Private room,Brooklyn,528,84.16134788
40462619,1,Private room,Queens,283,159.9377312
40463723,1,Entire home/apt,Manhattan,628,114.2463579
40465380,4,Entire home/apt,Brooklyn,1077,47.56045277
40466485,1,Private room,Brooklyn,979,58.64774049
40472008,1,Entire home/apt,Manhattan,476,190.782326
40477531,1,Entire home/apt,Manhattan,197,243.4267364
40479188,1,Private room,Manhattan,614,124.154585
40480845,2,Entire home/apt,Brooklyn,160,255.1077679
40483054,1,Entire home/apt,Brooklyn,114,306.2012689
40486368,2,Entire home/apt,Brooklyn,75,364.0
40489129,1,Entire home/apt,Brooklyn,80,363.0
40489681,1,Private room,Manhattan,1026,57.84339813
40490234,1,Private room,Manhattan,1093,64.14049039
40490786,1,Private room,Brooklyn,693,82.8197856
40495204,1,Entire home/apt,Brooklyn,205,195.0818816
40497414,1,Private room,Brooklyn,1199,11.96586285
40497966,1,Entire home/apt,Manhattan,78,363.0
40499623,1,Private room,Queens,893,37.50541299
40500727,1,Private room,Manhattan,1069,12.88424145
40503489,1,Private room,Brooklyn,786,37.2716143
40504041,1,Entire home/apt,Brooklyn,366,155.986156
40504594,1,Private room,Brooklyn,674,75.93160237
40505698,1,Entire home/apt,Brooklyn,287,156.2340631
40506250,3,Entire home/apt,Manhattan,899,93.30068122
40507355,3,Entire home/apt,Brooklyn,913,144.3208389
40508460,1,Entire home/apt,Manhattan,251,198.0930919
40511773,1,Entire home/apt,Brooklyn,361,141.6511121
40512326,1,Private room,Brooklyn,103,276.983178
40512878,3,Entire home/apt,Brooklyn,818,103.4094786
40513430,1,Private room,Brooklyn,612,77.37315877
40513983,1,Entire home/apt,Brooklyn,530,107.745409
40514535,1,Entire home/apt,Brooklyn,99,351.5695731
40517849,2,Entire home/apt,Brooklyn,164,263.5891563
40518953,1,Private room,Queens,125,173.6711946
40520058,1,Private room,Brooklyn,870,31.80634067
40523924,2,Entire home/apt,Manhattan,752,101.5564847
40527238,3,Entire home/apt,Brooklyn,660,138.6181643
40527790,2,Entire home/apt,Manhattan,998,81.4746722
40531656,1,Entire home/apt,Manhattan,381,132.5940235
40532761,2,Entire home/apt,Manhattan,901,102.3118617
40536627,1,Entire home/apt,Manhattan,211,201.1944605
40537179,2,Entire home/apt,Brooklyn,935,116.4073431
40541598,1,Entire home/apt,Brooklyn,566,98.53455852
40544359,1,Private room,Bronx,171,131.5328546
40545464,1,Private room,Bronx,960,62.62228485
40546016,1,Entire home/apt,Queens,428,128.5380348
40546568,1,Private room,Manhattan,312,133.9460536
40547121,1,Private room,Brooklyn,345,58.62754743
40549330,1,Private room,Manhattan,1031,25.67677907
40549882,1,Entire home/apt,Brooklyn,98,361.0
40553748,1,Entire home/apt,Manhattan,819,110.5557368
40554301,2,Entire home/apt,Brooklyn,1028,41.2946153
40557062,1,Private room,Manhattan,546,102.136331
40558719,1,Private room,Manhattan,779,78.14208372
40560928,1,Entire home/apt,Manhattan,379,160.4620519
40563137,1,Private room,Brooklyn,860,87.59466211
40564242,1,Private room,Brooklyn,231,112.2748794
40565899,1,Entire home/apt,Manhattan,453,99.17391817
40568108,2,Entire home/apt,Manhattan,562,97.21750477
40570317,1,Private room,Manhattan,329,137.2859402
40570870,1,Private room,Brooklyn,592,106.2083349
40571422,4,Entire home/apt,Manhattan,1084,116.6795426
40573631,2,Entire home/apt,Brooklyn,684,67.85533183
40574736,1,Entire home/apt,Brooklyn,140,268.6705783
40575840,4,Entire home/apt,Queens,879,103.853283
40577497,1,Private room,Manhattan,203,219.4036383
40580259,1,Private room,Brooklyn,1124,9.476191669
40580811,1,Private room,Brooklyn,822,58.40527593
40581916,1,Entire home/apt,Manhattan,315,141.9380186
40582468,1,Entire home/apt,Brooklyn,591,122.2349327
40583020,1,Entire home/apt,Brooklyn,386,133.6688575
40583572,1,Private room,Brooklyn,599,55.89946681
40584677,1,Private room,Queens,927,81.02465245
40586886,2,Entire home/apt,Manhattan,934,132.3474513
40587439,1,Private room,Manhattan,771,30.2164492
40591305,1,Private room,Brooklyn,549,59.48028242
40598485,1,Private room,Queens,1092,0.0
40599037,2,Entire home/apt,Brooklyn,984,132.4476536
40599589,3,Entire home/apt,Brooklyn,954,76.29085661
40600141,4,Entire home/apt,Queens,820,84.35133335
40601246,1,Entire home/apt,Brooklyn,1096,37.91067946
40602903,1,Private room,Queens,713,59.0186641
40605112,1,Entire home/apt,Brooklyn,487,147.838964
40606769,4,Entire home/apt,Manhattan,1133,18.3756027
40610083,1,Private room,Manhattan,989,0.0
40611187,1,Private room,Brooklyn,50,361.0
40611740,1,Entire home/apt,Manhattan,457,124.4038647
40612292,2,Entire home/apt,Manhattan,177,266.382061
40613949,1,Private room,Manhattan,940,87.92550356
40614501,1,Private room,Manhattan,188,187.875785
40615606,3,Entire home/apt,Brooklyn,1065,69.52312792
40616158,3,Entire home/apt,Brooklyn,892,93.59424669
40617815,4,Entire home/apt,Manhattan,947,76.19596059
40618367,1,Entire home/apt,Brooklyn,205,178.3612872
40620577,1,Private room,Brooklyn,589,62.63209625
40622233,1,Private room,Manhattan,56,361.0
40622786,1,Private room,Manhattan,401,123.8367201
40623890,1,Private room,Brooklyn,874,51.34476448
40624443,1,Entire home/apt,Manhattan,591,136.422144
40627756,2,Entire home/apt,Manhattan,522,142.3726175
